,CS,GS,MIC,MIR,New_MIR,DMIR,GCG,CPG,GCCPG,r_1st_2nd_RM,p_1st_2nd_RM,GS95
53,0.726382193,1.152768395,0.707343019,44.45704591,5.118294896,12.17005181,GC,Core,CoreGC,0.327262376,8.88E-08,0.54231153
54,0.916096164,0.238112058,0.730771332,140.7809472,13.98180039,7.901580408,NGC,Core,CoreNGC,0.170127205,0.006464377,0.54231153
55,0.92810231,0.002786822,0.969834737,103.4043758,12.83291022,9.619911055,NGC,Core,CoreNGC,0.297954075,1.27E-06,0.54231153
56,0.595619137,0.013571403,0.913779646,113.3275499,12.57276049,10.13621264,NGC,Peri,PeriNGC,0.167121526,0.00748542,0.54231153
57,0.37023823,0.115155244,0.784653369,68.44716533,8.083779877,10.64476823,NGC,Peri,PeriNGC,0.069103274,0.271600603,0.54231153
58,0.831922551,0.251430705,0.727267088,66.1068341,8.530132386,13.84775982,NGC,Core,CoreNGC,0.18424617,0.003146583,0.54231153
59,0.731471839,-0.138735514,0.887531486,59.73804026,5.849864811,8.363664998,NGC,Core,CoreNGC,0.209203292,0.000775009,0.54231153
60,0.364218118,0.047005298,0.898285306,145.1464043,13.8455567,13.0479462,NGC,Peri,PeriNGC,0.253057997,4.35E-05,0.54231153
61,0.902652687,0.170657676,0.736746286,58.00684021,7.153405129,11.5928063,NGC,Core,CoreNGC,0.115219448,0.06621137,0.54231153
62,0.07330992,-0.21011177,0.805000384,54.06888594,7.004022753,6.714755064,NGC,Peri,PeriNGC,0.118503158,0.058796708,0.54231153
63,0.532322145,-0.352093272,1.103023383,51.93694511,6.325617922,6.139040913,NGC,Peri,PeriNGC,0.101476652,0.105950252,0.54231153
64,0.55097735,-0.170764674,0.782928066,144.2583243,14.97873654,14.88134109,NGC,Peri,PeriNGC,0.231753851,0.000188771,0.54231153
65,0.822035102,0.121777579,0.835190678,79.51367327,8.387631188,13.20185711,NGC,Core,CoreNGC,0.0844404,0.178889503,0.54231153
66,0.606438818,-0.068294852,0.864583021,34.948474,3.82548546,9.748574879,NGC,Core,CoreNGC,0.286365828,3.35E-06,0.54231153
67,0.951786616,0.369293266,0.927055731,82.28390629,9.311621756,9.349746453,NGC,Core,CoreNGC,0.094101064,0.133972749,0.54231153
68,0.765819561,-0.00926007,0.847585352,60.81693734,5.34027673,8.368460562,NGC,Core,CoreNGC,0.186073999,0.002855699,0.54231153
69,0.69973421,0.338616072,0.779367389,75.1454515,9.3910243,12.00859709,NGC,Core,CoreNGC,0.309865762,4.45E-07,0.54231153
70,0.545519079,-0.24538545,0.981432327,78.66824603,7.602593327,7.991992989,NGC,Peri,PeriNGC,0.14950709,0.016887384,0.54231153
71,0.836586385,-0.272858534,1.119055345,74.93504253,7.697214003,8.091875437,NGC,Core,CoreNGC,0.042767495,0.496569078,0.54231153
72,0.809460173,0.366893563,1.396568556,47.42788383,4.711147555,11.03833544,NGC,Core,CoreNGC,0.326248226,9.78E-08,0.54231153
73,0.859276447,0.309707527,0.939428984,89.4874066,9.570311482,10.84709619,NGC,Core,CoreNGC,0.183206036,0.003323852,0.54231153
74,0.807972492,0.429057946,0.507087357,51.35041562,6.768044681,5.614138014,NGC,Core,CoreNGC,0.085803346,0.171952082,0.54231153
75,0.730978337,0.108480036,0.937661782,62.41682375,6.828156834,12.10581555,NGC,Core,CoreNGC,0.131107691,0.036404903,0.54231153
76,0.837719244,0.243546132,0.885353425,34.06659398,4.05485535,11.3261304,NGC,Core,CoreNGC,0.289523482,2.58E-06,0.54231153
77,0.468956359,-0.326422464,0.863933258,47.12896212,5.963382649,12.00431256,NGC,Peri,PeriNGC,-0.034924541,0.578806036,0.54231153
78,0.076608013,-0.122155205,0.80140799,54.7476047,6.145740975,9.787926131,NGC,Peri,PeriNGC,0.509214025,3.15E-18,0.54231153
79,0.061014009,-0.268484449,0.595766362,38.45830085,4.132357677,4.688392183,NGC,Peri,PeriNGC,0.08088465,0.197958799,0.54231153
80,0.916666601,0.516956648,0.40139117,31.1363859,4.62149879,4.61480452,NGC,Core,CoreNGC,0.15401753,0.013813098,0.54231153
81,0.858853644,0.154048484,0.872510576,52.7817812,6.354050084,11.21455986,NGC,Core,CoreNGC,0.33246626,5.37E-08,0.54231153
82,0.083287023,-0.217042518,0.757193258,56.64409349,5.70918398,13.45892492,NGC,Peri,PeriNGC,0.064635427,0.303879502,0.54231153
83,0.140624526,0.073029075,1.170755515,100.203402,7.944571461,14.50716746,NGC,Peri,PeriNGC,0.079567561,0.205384845,0.54231153
84,0.061850022,-0.203364042,1.058131081,127.8708657,11.86541929,18.26438219,NGC,Peri,PeriNGC,0.18750555,0.002645166,0.54231153
85,0.848492033,0.103595122,0.726672928,44.95568385,6.522368157,12.08152518,NGC,Core,CoreNGC,0.416202751,4.19E-12,0.54231153
86,0.041724389,0.501798142,0.621749289,27.95172222,3.670303194,6.987295053,NGC,Peri,PeriNGC,0.067676592,0.281643919,0.54231153
87,0.673670447,0.194650398,0.89116891,53.49915188,6.791249479,11.11398169,NGC,Core,CoreNGC,0.148635062,0.017546194,0.54231153
88,0.046875642,-0.209118796,0.520570924,19.02248204,2.539924615,6.803404424,NGC,Peri,PeriNGC,-0.012283766,0.84523665,0.54231153
89,0.083634195,-0.585697273,0.870093568,31.95150877,3.628709637,9.047849554,NGC,Peri,PeriNGC,0.154562032,0.013477438,0.54231153
90,0.211449032,0.076115678,0.638406059,49.30826537,5.807378436,14.39117419,NGC,Peri,PeriNGC,0.048821364,0.437602924,0.54231153
91,0.877336005,-0.059987593,0.988864831,44.38967303,4.442982399,10.02069815,NGC,Core,CoreNGC,0.154067804,0.013781802,0.54231153
92,0.905742308,0.138044225,0.695732065,36.39976551,3.723956076,9.996438645,NGC,Core,CoreNGC,0.066537979,0.289836885,0.54231153
93,0.04286873,-0.218043561,0.557725086,39.17260652,5.371913309,9.658775154,NGC,Peri,PeriNGC,0.117153337,0.06175718,0.54231153
94,0.888170524,0.42273803,0.708164161,41.99990442,4.74270282,10.1589717,NGC,Core,CoreNGC,0.130465656,0.037338741,0.54231153
95,0.046616601,0.333074714,1.026504782,40.89575133,4.057770792,11.4916929,NGC,Peri,PeriNGC,0.155422182,0.012961788,0.54231153
96,0.875041441,-0.414338903,1.301796518,201.8136275,16.48916203,7.78945189,NGC,Core,CoreNGC,0.309788272,4.48E-07,0.54231153
97,0.969440998,0.403896799,1.631431378,236.2201269,18.65819668,19.89198015,NGC,Core,CoreNGC,0.21108475,0.000692585,0.54231153
98,0.985086771,-0.195222802,1.536819967,472.3100224,41.98403168,15.38899714,NGC,Core,CoreNGC,0.388603727,1.28E-10,0.54231153
99,0.988292654,0.01904165,0.845653677,171.4112569,18.88040905,11.04599102,NGC,Core,CoreNGC,0.145359183,0.020225256,0.54231153
100,0.916721248,0.34740784,0.752456448,87.04779823,10.53345118,4.532045571,NGC,Core,CoreNGC,-0.011591478,0.853858253,0.54231153
101,0.802792447,-0.178260231,1.713813859,218.708125,20.17214903,12.00573917,NGC,Core,CoreNGC,0.086215802,0.169892639,0.54231153
102,0.911290702,0.216107558,0.932962126,111.4362303,10.62469657,5.546480375,NGC,Core,CoreNGC,0.122301179,0.051089521,0.54231153
