,CS,GS,MIC,MIR,New_MIR,DMIR,GCG,CPG,GCCPG,r_1st_2nd_RM,p_1st_2nd_RM,GS95
61,0.453573583,0.413570914,1.401425927,32.79657259,1.230186953,3.356120364,NGC,Peri,PeriNGC,0.120924764,0.086474634,0.52928132
62,0.083541028,0.265137632,2.128020967,54.28650669,1.89111141,3.766175613,NGC,Peri,PeriNGC,0.105466116,0.135222105,0.52928132
63,0.269720868,0.125304575,1.094549518,26.56380388,1.371321962,2.575160059,NGC,Peri,PeriNGC,0.174191117,0.01316252,0.52928132
64,0.942307943,0.356695991,1.372383918,53.6308144,2.112172834,4.921152359,NGC,Core,CoreNGC,0.457232822,7.89E-12,0.52928132
65,0.785600827,0.031430761,1.33614742,43.38540108,1.978181972,2.788395994,NGC,Core,CoreNGC,0.004503775,0.949277779,0.52928132
66,0.26734867,-0.201270484,1.144992891,33.08534599,1.623486689,1.740679737,NGC,Peri,PeriNGC,-0.006871455,0.922681285,0.52928132
67,0.343028512,0.163799072,1.328220437,28.28931698,1.375414673,5.804256853,NGC,Peri,PeriNGC,-0.002883638,0.967511189,0.52928132
68,0.252125069,-0.416801728,2.772159826,40.14787778,1.272541577,5.46933239,NGC,Peri,PeriNGC,0.392840029,7.35E-09,0.52928132
69,0.979291716,0.479993197,1.300593887,38.31232495,1.660397967,4.771852777,NGC,Core,CoreNGC,0.072672806,0.30403237,0.52928132
70,0.393332626,0.151706555,1.46717202,37.7465582,1.388490873,1.331266452,NGC,Peri,PeriNGC,0.193800758,0.005717054,0.52928132
71,0.580283387,-0.07794269,1.559153618,38.34405275,1.796404949,3.155170133,NGC,Peri,PeriNGC,0.092794787,0.189010128,0.52928132
72,0.354538118,-0.249468272,1.87733917,30.5587996,1.073376733,4.834146108,NGC,Peri,PeriNGC,0.185230571,0.008311139,0.52928132
73,0.778953648,-0.038685131,2.615495045,37.87934406,1.00546435,3.69130041,NGC,Core,CoreNGC,0.274101345,7.90E-05,0.52928132
74,0.098601033,-0.226861662,1.896252574,16.95489536,0.680664074,4.199123296,NGC,Peri,PeriNGC,0.368734631,6.68E-08,0.52928132
75,0.609801516,0.274485843,1.159631018,18.68033606,0.778986093,1.457230333,NGC,Core,CoreNGC,-0.055442981,0.433212805,0.52928132
76,0.706049962,0.262863821,1.611589867,25.06029614,1.152732507,5.478618944,NGC,Core,CoreNGC,0.152255292,0.030529442,0.52928132
77,0.010611213,-0.288137846,2.425048472,20.915292,0.774975755,5.986636175,NGC,Peri,PeriNGC,-0.009822616,0.889653563,0.52928132
78,0.06590316,0.029314866,1.024724979,18.90716808,1.147794125,-0.259574478,NGC,Peri,PeriNGC,-0.027696332,0.695596884,0.52928132
79,0.024250082,0.138353386,1.162022408,12.61503719,0.685668712,1.987064412,NGC,Peri,PeriNGC,0.203687279,0.003643096,0.52928132
80,0.112583959,0.395968112,2.109750903,21.61063818,0.771866111,2.609671171,NGC,Peri,PeriNGC,0.428223443,2.05E-10,0.52928132
81,0.511883922,0.526993933,1.200562378,15.83010418,0.752441838,2.649996634,NGC,Peri,PeriNGC,-0.005977165,0.932718502,0.52928132
82,0.073971198,-0.088987601,1.230793085,45.90220066,2.35414234,1.83054141,NGC,Peri,PeriNGC,0.066078773,0.350123768,0.52928132
83,0.273077445,-0.195161416,1.013329325,18.49898327,1.042264247,4.298952827,NGC,Peri,PeriNGC,0.084591909,0.231321178,0.52928132
84,0.643245463,0.294095146,0.974820719,16.28430884,0.764221182,2.558318896,NGC,Core,CoreNGC,0.023884113,0.735816467,0.52928132
85,0.062388481,0.362349439,0.978632763,18.24073949,0.949275457,1.559496826,NGC,Peri,PeriNGC,-0.034523641,0.625710247,0.52928132
